x_km,y_km,demand
-0.1818,4.6667,210.078
-0.0606,4.6667,219.947
0.0606,4.6667,227.947
0.1818,4.6667,233.745
0.303,4.6667,237.091
0.4242,4.6667,237.841
0.5455,4.6667,235.963
0.6667,4.6667,231.543
0.7879,4.6667,224.775
0.9091,4.6667,215.951
1.0303,4.6667,205.439
1.1515,4.6667,193.658
1.2727,4.6667,181.052
1.3939,4.6667,168.062
1.5152,4.6667,155.102
1.6364,4.6667,142.539
1.7576,4.6667,130.678
1.8788,4.6667,119.751
2.0,4.6667,109.915
2.1212,4.6667,101.255
2.2424,4.6667,93.788
2.3636,4.6667,87.475
2.4848,4.6667,82.231
2.6061,4.6667,77.939
2.7273,4.6667,74.461
2.8485,4.6667,71.652
2.9697,4.6667,69.364
3.0909,4.6667,67.462
3.2121,4.6667,65.821
3.3333,4.6667,64.338
3.4545,4.6667,62.928
3.5758,4.6667,61.527
3.697,4.6667,60.092
3.8182,4.6667,58.597
3.9394,4.6667,57.031
4.0606,4.6667,55.397
4.1818,4.6667,53.708
4.303,4.6667,51.981
4.4242,4.6667,50.239
4.5455,4.6667,48.506
4.6667,4.6667,46.803
4.7879,4.6667,45.152
4.9091,4.6667,43.569
5.0303,4.6667,42.066
5.1515,4.6667,40.653
5.2727,4.6667,39.333
5.3939,4.6667,38.108
5.5152,4.6667,36.975
5.6364,4.6667,35.929
5.7576,4.6667,34.964
5.8788,4.6667,34.073
6.0,4.6667,33.249
-6.0,4.7879,32.119
-5.8788,4.7879,32.708
-5.7576,4.7879,33.311
-5.6364,4.7879,33.927
-5.5152,4.7879,34.557
-5.3939,4.7879,35.202
-5.2727,4.7879,35.862
-5.1515,4.7879,36.541
-5.0303,4.7879,37.241
-4.9091,4.7879,37.966
-4.7879,4.7879,38.722
-4.6667,4.7879,39.513
-4.5455,4.7879,40.349
-4.4242,4.7879,41.234
-4.303,4.7879,42.176
-4.1818,4.7879,43.182
-4.0606,4.7879,44.255
-3.9394,4.7879,45.396
-3.8182,4.7879,46.603
-3.697,4.7879,47.868
-3.5758,4.7879,49.182
-3.4545,4.7879,50.527
-3.3333,4.7879,51.886
-3.2121,4.7879,53.239
-3.0909,4.7879,54.57
-2.9697,4.7879,55.868
-2.8485,4.7879,57.129
-2.7273,4.7879,58.366
-2.6061,4.7879,59.605
-2.4848,4.7879,60.895
-2.3636,4.7879,62.303
-2.2424,4.7879,63.919
-2.1212,4.7879,65.853
-2.0,4.7879,68.229
-1.8788,4.7879,71.184
-1.7576,4.7879,74.858
-1.6364,4.7879,79.387
-1.5152,4.7879,84.888
-1.3939,4.7879,91.456
-1.2727,4.7879,99.145
-1.1515,4.7879,107.964
-1.0303,4.7879,117.859
-0.9091,4.7879,128.716
-0.7879,4.7879,140.348
-0.6667,4.7879,152.502
-0.5455,4.7879,164.862
-0.4242,4.7879,177.061
-0.303,4.7879,188.696
-0.1818,4.7879,199.352
-0.0606,4.7879,208.621
0.0606,4.7879,216.131
0.1818,4.7879,221.569
0.303,4.7879,224.702
0.4242,4.7879,225.394
0.5455,4.7879,223.615
0.6667,4.7879,219.446
0.7879,4.7879,213.067
0.9091,4.7879,204.752
1.0303,4.7879,194.844
1.1515,4.7879,183.736
1.2727,4.7879,171.843
1.3939,4.7879,159.577
1.5152,4.7879,147.327
1.6364,4.7879,135.436
1.7576,4.7879,124.19
1.8788,4.7879,113.808
2.0,4.7879,104.437
2.1212,4.7879,96.16
2.2424,4.7879,88.996
2.3636,4.7879,82.909
2.4848,4.7879,77.826
2.6061,4.7879,73.64
2.7273,4.7879,70.226
2.8485,4.7879,67.452
2.9697,4.7879,65.185
3.0909,4.7879,63.3
3.2121,4.7879,61.685
3.3333,4.7879,60.245
3.4545,4.7879,58.9
3.5758,4.7879,57.592
3.697,4.7879,56.278
3.8182,4.7879,54.933
3.9394,4.7879,53.543
4.0606,4.7879,52.107
4.1818,4.7879,50.633
4.303,4.7879,49.134
4.4242,4.7879,47.626
4.5455,4.7879,46.126
4.6667,4.7879,44.653
4.7879,4.7879,43.222
4.9091,4.7879,41.846
5.0303,4.7879,40.535
5.1515,4.7879,39.296
5.2727,4.7879,38.133
5.3939,4.7879,37.046
5.5152,4.7879,36.034
5.6364,4.7879,35.093
5.7576,4.7879,34.218
5.8788,4.7879,33.404
6.0,4.7879,32.644
-6.0,4.9091,31.655
-5.8788,4.9091,32.225
-5.7576,4.9091,32.808
-5.6364,4.9091,33.402
-5.5152,4.9091,34.009
-5.3939,4.9091,34.629
-5.2727,4.9091,35.263
-5.1515,4.9091,35.912
-5.0303,4.9091,36.578
-4.9091,4.9091,37.264
-4.7879,4.9091,37.972
-4.6667,4.9091,38.708
-4.5455,4.9091,39.476
-4.4242,4.9091,40.28
-4.303,4.9091,41.125
-4.1818,4.9091,42.016
-4.0606,4.9091,42.954
-3.9394,4.9091,43.941
-3.8182,4.9091,44.975
-3.697,4.9091,46.05
-3.5758,4.9091,47.16
-3.4545,4.9091,48.294
-3.3333,4.9091,49.441
-3.2121,4.9091,50.587
-3.0909,4.9091,51.725
-2.9697,4.9091,52.85
-2.8485,4.9091,53.964
-2.7273,4.9091,55.084
-2.6061,4.9091,56.237
-2.4848,4.9091,57.468
-2.3636,4.9091,58.839
-2.2424,4.9091,60.431
-2.1212,4.9091,62.34
-2.0,4.9091,64.677
-1.8788,4.9091,67.56
-1.7576,4.9091,71.114
-1.6364,4.9091,75.456
-1.5152,4.9091,80.691
-1.3939,4.9091,86.903
-1.2727,4.9091,94.138
-1.1515,4.9091,102.402
-1.0303,4.9091,111.646
-0.9091,4.9091,121.762
-0.7879,4.9091,132.581
-0.6667,4.9091,143.869
-0.5455,4.9091,155.335
-0.4242,4.9091,166.643
-0.303,4.9091,177.42
-0.1818,4.9091,187.285
-0.0606,4.9091,195.862
0.0606,4.9091,202.808
0.1818,4.9091,207.833
0.303,4.9091,210.723
0.4242,4.9091,211.352
0.5455,4.9091,209.693
0.6667,4.9091,205.817
0.7879,4.9091,199.894
0.9091,4.9091,192.174
1.0303,4.9091,182.975
1.1515,4.9091,172.657
1.2727,4.9091,161.605
1.3939,4.9091,150.198
1.5152,4.9091,138.795
1.6364,4.9091,127.714
1.7576,4.9091,117.218
1.8788,4.9091,107.51
2.0,4.9091,98.728
2.1212,4.9091,90.949
2.2424,4.9091,84.192
2.3636,4.9091,78.429
2.4848,4.9091,73.592
2.6061,4.9091,69.588
2.7273,4.9091,66.304
2.8485,4.9091,63.621
2.9697,4.9091,61.42
3.0909,4.9091,59.588
3.2121,4.9091,58.025
3.3333,4.9091,56.642
3.4545,4.9091,55.37
3.5758,4.9091,54.153
3.697,4.9091,52.951
3.8182,4.9091,51.739
3.9394,4.9091,50.502
4.0606,4.9091,49.238
4.1818,4.9091,47.948
4.303,4.9091,46.642
4.4242,4.9091,45.332
4.5455,4.9091,44.031
4.6667,4.9091,42.753
4.7879,4.9091,41.508
4.9091,4.9091,40.308
5.0303,4.9091,39.16
5.1515,4.9091,38.07
5.2727,4.9091,37.041
5.3939,4.9091,36.072
5.5152,4.9091,35.164
5.6364,4.9091,34.313
5.7576,4.9091,33.516
5.8788,4.9091,32.768
6.0,4.9091,32.065
-6.0,5.0303,31.196
-5.8788,5.0303,31.747
-5.7576,5.0303,32.309
-5.6364,5.0303,32.883
-5.5152,5.0303,33.468
-5.3939,5.0303,34.065
-5.2727,5.0303,34.673
-5.1515,5.0303,35.295
-5.0303,5.0303,35.93
-4.9091,5.0303,36.581
-4.7879,5.0303,37.249
-4.6667,5.0303,37.938
-4.5455,5.0303,38.65
-4.4242,5.0303,39.388
-4.303,5.0303,40.156
-4.1818,5.0303,40.955
-4.0606,5.0303,41.787
-3.9394,5.0303,42.654
-3.8182,5.0303,43.553
-3.697,5.0303,44.482
-3.5758,5.0303,45.434
-3.4545,5.0303,46.405
-3.3333,5.0303,47.386
-3.2121,5.0303,48.371
-3.0909,5.0303,49.357
-2.9697,5.0303,50.342
-2.8485,5.0303,51.335
-2.7273,5.0303,52.352
-2.6061,5.0303,53.421
-2.4848,5.0303,54.584
-2.3636,5.0303,55.896
-2.2424,5.0303,57.428
-2.1212,5.0303,59.266
-2.0,5.0303,61.505
-1.8788,5.0303,64.25
-1.7576,5.0303,67.609
-1.6364,5.0303,71.685
-1.5152,5.0303,76.571
-1.3939,5.0303,82.337
-1.2727,5.0303,89.026
-1.1515,5.0303,96.641
-1.0303,5.0303,105.136
-0.9091,5.0303,114.415
-0.7879,5.0303,124.322
-0.6667,5.0303,134.646
-0.5455,5.0303,145.124
-0.4242,5.0303,155.449
-0.303,5.0303,165.285
-0.1818,5.0303,174.283
-0.0606,5.0303,182.102
0.0606,5.0303,188.431
0.1818,5.0303,193.007
0.303,5.0303,195.634
0.4242,5.0303,196.196
0.5455,5.0303,194.67
0.6667,5.0303,191.121
0.7879,5.0303,185.7
0.9091,5.0303,178.638
1.0303,5.0303,170.222
1.1515,5.0303,160.78
1.2727,5.0303,150.661
1.3939,5.0303,140.211
1.5152,5.0303,129.756
1.6364,5.0303,119.585
1.7576,5.0303,109.938
1.8788,5.0303,101.001
2.0,5.0303,92.9
2.1212,5.0303,85.706
2.2424,5.0303,79.438
2.3636,5.0303,74.073
2.4848,5.0303,69.55
2.6061,5.0303,65.788
2.7273,5.0303,62.686
2.8485,5.0303,60.139
2.9697,5.0303,58.041
3.0909,5.0303,56.291
3.2121,5.0303,54.799
3.3333,5.0303,53.487
3.4545,5.0303,52.292
3.5758,5.0303,51.163
3.697,5.0303,50.064
3.8182,5.0303,48.97
3.9394,5.0303,47.866
4.0606,5.0303,46.747
4.1818,5.0303,45.614
4.303,5.0303,44.472
4.4242,5.0303,43.328
4.5455,5.0303,42.194
4.6667,5.0303,41.078
4.7879,5.0303,39.99
4.9091,5.0303,38.938
5.0303,5.0303,37.927
5.1515,5.0303,36.963
5.2727,5.0303,36.046
5.3939,5.0303,35.179
5.5152,5.0303,34.359
5.6364,5.0303,33.586
5.7576,5.0303,32.856
5.8788,5.0303,32.166
6.0,5.0303,31.513
-6.0,5.1515,30.742
-5.8788,5.1515,31.274
-5.7576,5.1515,31.816
-5.6364,5.1515,32.369
-5.5152,5.1515,32.933
-5.3939,5.1515,33.508
-5.2727,5.1515,34.093
-5.1515,5.1515,34.689
-5.0303,5.1515,35.296
-4.9091,5.1515,35.916
-4.7879,5.1515,36.55
-4.6667,5.1515,37.198
-4.5455,5.1515,37.864
-4.4242,5.1515,38.548
-4.303,5.1515,39.253
-4.1818,5.1515,39.98
-4.0606,5.1515,40.73
-3.9394,5.1515,41.503
-3.8182,5.1515,42.298
-3.697,5.1515,43.114
-3.5758,5.1515,43.946
-3.4545,5.1515,44.791
-3.3333,5.1515,45.645
-3.2121,5.1515,46.505
-3.0909,5.1515,47.371
-2.9697,5.1515,48.245
-2.8485,5.1515,49.137
-2.7273,5.1515,50.063
-2.6061,5.1515,51.051
-2.4848,5.1515,52.138
-2.3636,5.1515,53.374
-2.2424,5.1515,54.821
-2.1212,5.1515,56.552
-2.0,5.1515,58.652
-1.8788,5.1515,61.211
-1.7576,5.1515,64.323
-1.6364,5.1515,68.077
-1.5152,5.1515,72.554
-1.3939,5.1515,77.815
-1.2727,5.1515,83.897
-1.1515,5.1515,90.801
-1.0303,5.1515,98.487
-0.9091,5.1515,106.866
-0.7879,5.1515,115.802
-0.6667,5.1515,125.103
-0.5455,5.1515,134.536
-0.4242,5.1515,143.824
-0.303,5.1515,152.668
-0.1818,5.1515,160.755
-0.0606,5.1515,167.78
0.0606,5.1515,173.462
0.1818,5.1515,177.567
0.303,5.1515,179.918
0.4242,5.1515,180.413
0.5455,5.1515,179.029
0.6667,5.1515,175.825
0.7879,5.1515,170.937
0.9091,5.1515,164.569
1.0303,5.1515,156.981
1.1515,5.1515,148.466
1.2727,5.1515,139.337
1.3939,5.1515,129.904
1.5152,5.1515,120.46
1.6364,5.1515,111.264
1.7576,5.1515,102.53
1.8788,5.1515,94.427
2.0,5.1515,87.068
2.1212,5.1515,80.518
2.2424,5.1515,74.795
2.3636,5.1515,69.878
2.4848,5.1515,65.718
2.6061,5.1515,62.241
2.7273,5.1515,59.36
2.8485,5.1515,56.982
2.9697,5.1515,55.014
3.0909,5.1515,53.367
3.2121,5.1515,51.963
3.3333,5.1515,50.731
3.4545,5.1515,49.616
3.5758,5.1515,48.572
3.697,5.1515,47.566
3.8182,5.1515,46.576
3.9394,5.1515,45.587
4.0606,5.1515,44.591
4.1818,5.1515,43.59
4.303,5.1515,42.584
4.4242,5.1515,41.579
4.5455,5.1515,40.584
4.6667,5.1515,39.603
4.7879,5.1515,38.646
4.9091,5.1515,37.716
5.0303,5.1515,36.82
5.1515,5.1515,35.96
5.2727,5.1515,35.139
5.3939,5.1515,34.356
5.5152,5.1515,33.612
5.6364,5.1515,32.904
5.7576,5.1515,32.232
5.8788,5.1515,31.592
6.0,5.1515,30.983
-6.0,5.2727,30.294
-5.8788,5.2727,30.806
-5.7576,5.2727,31.329
-5.6364,5.2727,31.863
-5.5152,5.2727,32.406
-5.3939,5.2727,32.959
-5.2727,5.2727,33.521
-5.1515,5.2727,34.093
-5.0303,5.2727,34.675
-4.9091,5.2727,35.267
-4.7879,5.2727,35.87
-4.6667,5.2727,36.484
-4.5455,5.2727,37.111
-4.4242,5.2727,37.751
-4.303,5.2727,38.405
-4.1818,5.2727,39.075
-4.0606,5.2727,39.76
-3.9394,5.2727,40.46
-3.8182,5.2727,41.175
-3.697,5.2727,41.904
-3.5758,5.2727,42.643
-3.4545,5.2727,43.393
-3.3333,5.2727,44.149
-3.2121,5.2727,44.912
-3.0909,5.2727,45.683
-2.9697,5.2727,46.467
-2.8485,5.2727,47.275
-2.7273,5.2727,48.121
-2.6061,5.2727,49.032
-2.4848,5.2727,50.039
-2.3636,5.2727,51.188
-2.2424,5.2727,52.532
-2.1212,5.2727,54.134
-2.0,5.2727,56.068
-1.8788,5.2727,58.41
-1.7576,5.2727,61.241
-1.6364,5.2727,64.639
-1.5152,5.2727,68.673
-1.3939,5.2727,73.396
-1.2727,5.2727,78.838
-1.1515,5.2727,85.001
-1.0303,5.2727,91.849
-0.9091,5.2727,99.303
-0.7879,5.2727,107.242
-0.6667,5.2727,115.498
-0.5455,5.2727,123.865
-0.4242,5.2727,132.099
-0.303,5.2727,139.935
-0.1818,5.2727,147.097
-0.0606,5.2727,153.315
0.0606,5.2727,158.342
0.1818,5.2727,161.97
0.303,5.2727,164.044
0.4242,5.2727,164.472
0.5455,5.2727,163.234
0.6667,5.2727,160.381
0.7879,5.2727,156.036
0.9091,5.2727,150.377
1.0303,5.2727,143.633
1.1515,5.2727,136.065
1.2727,5.2727,127.949
1.3939,5.2727,119.557
1.5152,5.2727,111.15
1.6364,5.2727,102.955
1.7576,5.2727,95.165
1.8788,5.2727,87.925
2.0,5.2727,81.339
2.1212,5.2727,75.464
2.2424,5.2727,70.317
2.3636,5.2727,65.88
2.4848,5.2727,62.112
2.6061,5.2727,58.948
2.7273,5.2727,56.313
2.8485,5.2727,54.126
2.9697,5.2727,52.307
3.0909,5.2727,50.778
3.2121,5.2727,49.47
3.3333,5.2727,48.324
3.4545,5.2727,47.289
3.5758,5.2727,46.327
3.697,5.2727,45.406
3.8182,5.2727,44.507
3.9394,5.2727,43.615
4.0606,5.2727,42.725
4.1818,5.2727,41.833
4.303,5.2727,40.94
4.4242,5.2727,40.051
4.5455,5.2727,39.17
4.6667,5.2727,38.301
4.7879,5.2727,37.451
4.9091,5.2727,36.624
5.0303,5.2727,35.823
5.1515,5.2727,35.05
5.2727,5.2727,34.308
5.3939,5.2727,33.596
5.5152,5.2727,32.915
5.6364,5.2727,32.264
5.7576,5.2727,31.641
5.8788,5.2727,31.045
6.0,5.2727,30.474
-6.0,5.3939,29.851
-5.8788,5.3939,30.345
-5.7576,5.3939,30.849
-5.6364,5.3939,31.363
-5.5152,5.3939,31.886
-5.3939,5.3939,32.418
-5.2727,5.3939,32.959
-5.1515,5.3939,33.508
-5.0303,5.3939,34.066
-4.9091,5.3939,34.633
-4.7879,5.3939,35.208
-4.6667,5.3939,35.792
-4.5455,5.3939,36.385
-4.4242,5.3939,36.988
-4.303,5.3939,37.601
-4.1818,5.3939,38.224
-4.0606,5.3939,38.858
-3.9394,5.3939,39.501
-3.8182,5.3939,40.154
-3.697,5.3939,40.816
-3.5758,5.3939,41.485
-3.4545,5.3939,42.16
-3.3333,5.3939,42.841
-3.2121,5.3939,43.528
-3.0909,5.3939,44.225
-2.9697,5.3939,44.936
-2.8485,5.3939,45.671
-2.7273,5.3939,46.447
-2.6061,5.3939,47.283
-2.4848,5.3939,48.211
-2.3636,5.3939,49.267
-2.2424,5.3939,50.498
-2.1212,5.3939,51.959
-2.0,5.3939,53.71
-1.8788,5.3939,55.819
-1.7576,5.3939,58.354
-1.6364,5.3939,61.382
-1.5152,5.3939,64.96
-1.3939,5.3939,69.134
-1.2727,5.3939,73.931
-1.1515,5.3939,79.35
-1.0303,5.3939,85.361
-0.9091,5.3939,91.894
-0.7879,5.3939,98.845
-0.6667,5.3939,106.067
-0.5455,5.3939,113.38
-0.4242,5.3939,120.574
-0.303,5.3939,127.415
-0.1818,5.3939,133.666
-0.0606,5.3939,139.09
0.0606,5.3939,143.473
0.1818,5.3939,146.632
0.303,5.3939,148.433
0.4242,5.3939,148.796
0.5455,5.3939,147.703
0.6667,5.3939,145.199
0.7879,5.3939,141.39
0.9091,5.3939,136.432
1.0303,5.3939,130.524
1.1515,5.3939,123.893
1.2727,5.3939,116.779
1.3939,5.3939,109.42
1.5152,5.3939,102.043
1.6364,5.3939,94.845
1.7576,5.3939,87.995
1.8788,5.3939,81.621
2.0,5.3939,75.811
2.1212,5.3939,70.616
2.2424,5.3939,66.053
2.3636,5.3939,62.108
2.4848,5.3939,58.743
2.6061,5.3939,55.904
2.7273,5.3939,53.528
2.8485,5.3939,51.544
2.9697,5.3939,49.884
3.0909,5.3939,48.481
3.2121,5.3939,47.277
3.3333,5.3939,46.218
3.4545,5.3939,45.263
3.5758,5.3939,44.377
3.697,5.3939,43.533
3.8182,5.3939,42.714
3.9394,5.3939,41.906
4.0606,5.3939,41.104
4.1818,5.3939,40.303
4.303,5.3939,39.505
4.4242,5.3939,38.71
4.5455,5.3939,37.923
4.6667,5.3939,37.147
4.7879,5.3939,36.385
4.9091,5.3939,35.642
5.0303,5.3939,34.919
5.1515,5.3939,34.219
5.2727,5.3939,33.542
5.3939,5.3939,32.891
5.5152,5.3939,32.264
5.6364,5.3939,31.66
5.7576,5.3939,31.08
5.8788,5.3939,30.522
6.0,5.3939,29.985
-6.0,5.5152,29.415
-5.8788,5.5152,29.891
-5.7576,5.5152,30.376
-5.6364,5.5152,30.871
-5.5152,5.5152,31.374
-5.3939,5.5152,31.886
-5.2727,5.5152,32.406
-5.1515,5.5152,32.934
-5.0303,5.5152,33.469
-4.9091,5.5152,34.012
-4.7879,5.5152,34.562
-4.6667,5.5152,35.119
-4.5455,5.5152,35.683
-4.4242,5.5152,36.254
-4.303,5.5152,36.832
-4.1818,5.5152,37.417
-4.0606,5.5152,38.009
-3.9394,5.5152,38.607
-3.8182,5.5152,39.212
-3.697,5.5152,39.821
-3.5758,5.5152,40.434
-3.4545,5.5152,41.052
-3.3333,5.5152,41.675
-3.2121,5.5152,42.302
-3.0909,5.5152,42.939
-2.9697,5.5152,43.589
-2.8485,5.5152,44.263
-2.7273,5.5152,44.975
-2.6061,5.5152,45.742
-2.4848,5.5152,46.591
-2.3636,5.5152,47.553
-2.2424,5.5152,48.668
-2.1212,5.5152,49.983
-2.0,5.5152,51.548
-1.8788,5.5152,53.42
-1.7576,5.5152,55.657
-1.6364,5.5152,58.314
-1.5152,5.5152,61.442
-1.3939,5.5152,65.078
-1.2727,5.5152,69.245
-1.1515,5.5152,73.942
-1.0303,5.5152,79.142
-0.9091,5.5152,84.786
-0.7879,5.5152,90.784
-0.6667,5.5152,97.011
-0.5455,5.5152,103.312
-0.4242,5.5152,109.505
-0.303,5.5152,115.393
-0.1818,5.5152,120.769
-0.0606,5.5152,125.432
0.0606,5.5152,129.196
0.1818,5.5152,131.907
0.303,5.5152,133.447
0.4242,5.5152,133.748
0.5455,5.5152,132.796
0.6667,5.5152,130.628
0.7879,5.5152,127.335
0.9091,5.5152,123.052
1.0303,5.5152,117.949
1.1515,5.5152,112.22
1.2727,5.5152,106.071
1.3939,5.5152,99.709
1.5152,5.5152,93.325
1.6364,5.5152,87.092
1.7576,5.5152,81.153
1.8788,5.5152,75.618
2.0,5.5152,70.564
2.1212,5.5152,66.035
2.2424,5.5152,62.045
2.3636,5.5152,58.584
2.4848,5.5152,55.619
2.6061,5.5152,53.106
2.7273,5.5152,50.99
2.8485,5.5152,49.212
2.9697,5.5152,47.714
3.0909,5.5152,46.44
3.2121,5.5152,45.34
3.3333,5.5152,44.368
3.4545,5.5152,43.49
3.5758,5.5152,42.675
3.697,5.5152,41.901
3.8182,5.5152,41.152
3.9394,5.5152,40.416
4.0606,5.5152,39.688
4.1818,5.5152,38.963
4.303,5.5152,38.243
4.4242,5.5152,37.526
4.5455,5.5152,36.816
4.6667,5.5152,36.115
4.7879,5.5152,35.426
4.9091,5.5152,34.752
5.0303,5.5152,34.094
5.1515,5.5152,33.454
5.2727,5.5152,32.833
5.3939,5.5152,32.232
5.5152,5.5152,31.65
5.6364,5.5152,31.088
5.7576,5.5152,30.545
5.8788,5.5152,30.02
6.0,5.5152,29.513
-6.0,5.6364,28.986
-5.8788,5.6364,29.444
-5.7576,5.6364,29.911
-5.6364,5.6364,30.387
-5.5152,5.6364,30.871
-5.3939,5.6364,31.363
-5.2727,5.6364,31.863
-5.1515,5.6364,32.37
-5.0303,5.6364,32.884
-4.9091,5.6364,33.404
-4.7879,5.6364,33.931
-4.6667,5.6364,34.463
-4.5455,5.6364,35.001
-4.4242,5.6364,35.545
-4.303,5.6364,36.093
-4.1818,5.6364,36.646
-4.0606,5.6364,37.203
-3.9394,5.6364,37.764
-3.8182,5.6364,38.329
-3.697,5.6364,38.896
-3.5758,5.6364,39.466
-3.4545,5.6364,40.039
-3.3333,5.6364,40.614
-3.2121,5.6364,41.194
-3.0909,5.6364,41.781
-2.9697,5.6364,42.381
-2.8485,5.6364,43.002
-2.7273,5.6364,43.656
-2.6061,5.6364,44.358
-2.4848,5.6364,45.132
-2.3636,5.6364,46.002
-2.2424,5.6364,47.004
-2.1212,5.6364,48.174
-2.0,5.6364,49.556
-1.8788,5.6364,51.197
-1.7576,5.6364,53.145
-1.6364,5.6364,55.447
-1.5152,5.6364,58.144
-1.3939,5.6364,61.268
-1.2727,5.6364,64.838
-1.1515,5.6364,68.852
-1.0303,5.6364,73.288
-0.9091,5.6364,78.096
-0.7879,5.6364,83.199
-0.6667,5.6364,88.492
-0.5455,5.6364,93.843
-0.4242,5.6364,99.099
-0.303,5.6364,104.094
-0.1818,5.6364,108.651
-0.0606,5.6364,112.601
0.0606,5.6364,115.788
0.1818,5.6364,118.078
0.303,5.6364,119.375
0.4242,5.6364,119.62
0.5455,5.6364,118.8
0.6667,5.6364,116.948
0.7879,5.6364,114.14
0.9091,5.6364,110.489
1.0303,5.6364,106.141
1.1515,5.6364,101.259
1.2727,5.6364,96.019
1.3939,5.6364,90.593
1.5152,5.6364,85.145
1.6364,5.6364,79.82
1.7576,5.6364,74.74
1.8788,5.6364,69.999
2.0,5.6364,65.661
2.1212,5.6364,61.764
2.2424,5.6364,58.321
2.3636,5.6364,55.322
2.4848,5.6364,52.743
2.6061,5.6364,50.545
2.7273,5.6364,48.682
2.8485,5.6364,47.106
2.9697,5.6364,45.767
3.0909,5.6364,44.62
3.2121,5.6364,43.621
3.3333,5.6364,42.734
3.4545,5.6364,41.929
3.5758,5.6364,41.18
3.697,5.6364,40.468
3.8182,5.6364,39.78
3.9394,5.6364,39.106
4.0606,5.6364,38.441
4.1818,5.6364,37.78
4.303,5.6364,37.123
4.4242,5.6364,36.471
4.5455,5.6364,35.825
4.6667,5.6364,35.186
4.7879,5.6364,34.557
4.9091,5.6364,33.94
5.0303,5.6364,33.336
5.1515,5.6364,32.746
5.2727,5.6364,32.171
5.3939,5.6364,31.613
5.5152,5.6364,31.07
5.6364,5.6364,30.543
5.7576,5.6364,30.033
5.8788,5.6364,29.537
6.0,5.6364,29.056
-6.0,5.7576,28.564
-5.8788,5.7576,29.004
-5.7576,5.7576,29.453
-5.6364,5.7576,29.911
-5.5152,5.7576,30.376
-5.3939,5.7576,30.849
-5.2727,5.7576,31.33
-5.1515,5.7576,31.817
-5.0303,5.7576,32.31
-4.9091,5.7576,32.809
-4.7879,5.7576,33.314
-4.6667,5.7576,33.823
-4.5455,5.7576,34.337
-4.4242,5.7576,34.856
-4.303,5.7576,35.378
-4.1818,5.7576,35.903
-4.0606,5.7576,36.431
-3.9394,5.7576,36.961
-3.8182,5.7576,37.493
-3.697,5.7576,38.026
-3.5758,5.7576,38.56
-3.4545,5.7576,39.095
-3.3333,5.7576,39.632
-3.2121,5.7576,40.172
-3.0909,5.7576,40.719
-2.9697,5.7576,41.275
-2.8485,5.7576,41.85
-2.7273,5.7576,42.452
-2.6061,5.7576,43.095
-2.4848,5.7576,43.797
-2.3636,5.7576,44.581
-2.2424,5.7576,45.474
-2.1212,5.7576,46.506
-2.0,5.7576,47.715
-1.8788,5.7576,49.138
-1.7576,5.7576,50.816
-1.6364,5.7576,52.786
-1.5152,5.7576,55.083
-1.3939,5.7576,57.732
-1.2727,5.7576,60.75
-1.1515,5.7576,64.135
-1.0303,5.7576,67.868
-0.9091,5.7576,71.908
-0.7879,5.7576,76.189
-0.6667,5.7576,80.626
-0.5455,5.7576,85.107
-0.4242,5.7576,89.506
-0.303,5.7576,93.682
-0.1818,5.7576,97.49
-0.0606,5.7576,100.788
0.0606,5.7576,103.446
0.1818,5.7576,105.353
0.303,5.7576,106.428
0.4242,5.7576,106.621
0.5455,5.7576,105.923
0.6667,5.7576,104.361
0.7879,5.7576,101.997
0.9091,5.7576,98.928
1.0303,5.7576,95.272
1.1515,5.7576,91.168
1.2727,5.7576,86.761
1.3939,5.7576,82.196
1.5152,5.7576,77.608
1.6364,5.7576,73.119
1.7576,5.7576,68.831
1.8788,5.7576,64.822
2.0,5.7576,61.146
2.1212,5.7576,57.835
2.2424,5.7576,54.899
2.3636,5.7576,52.332
2.4848,5.7576,50.113
2.6061,5.7576,48.21
2.7273,5.7576,46.586
2.8485,5.7576,45.201
2.9697,5.7576,44.015
3.0909,5.7576,42.988
3.2121,5.7576,42.087
3.3333,5.7576,41.28
3.4545,5.7576,40.543
3.5758,5.7576,39.854
3.697,5.7576,39.199
3.8182,5.7576,38.565
3.9394,5.7576,37.944
4.0606,5.7576,37.331
4.1818,5.7576,36.724
4.303,5.7576,36.121
4.4242,5.7576,35.522
4.5455,5.7576,34.928
4.6667,5.7576,34.341
4.7879,5.7576,33.761
4.9091,5.7576,33.191
5.0303,5.7576,32.632
5.1515,5.7576,32.085
5.2727,5.7576,31.549
5.3939,5.7576,31.027
5.5152,5.7576,30.518
5.6364,5.7576,30.022
5.7576,5.7576,29.54
5.8788,5.7576,29.071
6.0,5.7576,28.614
-6.0,5.8788,28.15
-5.8788,5.8788,28.573
-5.7576,5.8788,29.004
-5.6364,5.8788,29.444
-5.5152,5.8788,29.891
-5.3939,5.8788,30.345
-5.2727,5.8788,30.807
-5.1515,5.8788,31.274
-5.0303,5.8788,31.748
-4.9091,5.8788,32.226
-4.7879,5.8788,32.71
-4.6667,5.8788,33.198
-4.5455,5.8788,33.69
-4.4242,5.8788,34.185
-4.303,5.8788,34.683
-4.1818,5.8788,35.184
-4.0606,5.8788,35.686
-3.9394,5.8788,36.189
-3.8182,5.8788,36.693
-3.697,5.8788,37.197
